"Date","Open","High","Low","Close","Volume","Adj Close"
"2010-06-09","251.470001","251.899998","242.490009","243.200012","213657500","32.34958"
"2010-06-08","253.240002","253.799988","245.650002","249.330006","250192600","33.164969"
"2010-06-07","258.289997","259.14999","250.550007","250.940002","221735500","33.379125"
"2010-06-04","258.209995","261.900013","254.629993","255.960011","189576100","34.046868"
"2010-06-03","265.180008","265.550003","260.409992","263.119987","162526700","34.999262"
"2010-06-02","264.539993","264.799999","260.32999","263.949993","172137000","35.109666"
"2010-06-01","259.690002","265.939999","258.959999","260.830002","219118200","34.694656"
"2010-05-28","259.389996","259.400009","253.349991","256.880005","203903700","34.169242"
"2010-05-27","250.599995","253.890003","249.110001","253.349991","166570600","33.699693"
"2010-05-26","250.080009","252.12999","243.750011","244.109993","212663500","32.470622"
"2010-05-25","239.349991","246.759987","237.160007","245.220005","262001600","32.618272"
"2010-05-24","247.279999","250.900002","246.260002","246.759987","188559700","32.823114"
"2010-05-21","232.819988","244.499989","231.349995","242.319992","305972800","32.232522"
"2010-05-20","241.880009","243.849987","236.209999","237.759995","320728800","31.625968"
"2010-05-19","249.499996","252.919994","244.85001","248.339996","256431700","33.033281"
"2010-05-18","256.980007","258.550003","250.259987","252.360008","195669600","33.568009"
"2010-05-17","254.700008","256.179989","247.709995","254.219997","190708700","33.815418"
"2010-05-14","255.159992","256.479996","249.499996","253.819988","189840700","33.76221"
"2010-05-13","263.21999","265.000004","256.399994","258.360012","149928100","34.366107"
"2010-05-12","259.240005","263.130001","258.699993","262.090004","163594900","34.862257"
"2010-05-11","251.839996","259.890007","250.499992","256.519997","212226700","34.121355"
"2010-05-10","250.25","254.649994","248.529987","253.990005","246076600","33.784825"
"2010-05-07","243.710011","246.569996","225.209988","235.860004","419004600","31.373238"
"2010-05-06","253.830002","258.249996","199.249994","246.249989","321465200","32.755276"
"2010-05-05","253.03001","258.140007","248.729992","255.989998","220775800","34.050857"
"2010-05-04","262.889996","263.290005","256.749989","258.679993","180954900","34.40867"
"2010-05-03","263.840004","267.87999","262.880009","266.349995","113585500","35.428906"
"2010-04-30","269.310009","270.570011","260.999992","261.090008","135615900","34.729242"
"2010-04-29","263.020012","270.000011","262.010002","268.640007","139710200","35.733515"
"2010-04-28","263.250004","264.000008","256.410007","261.600006","189600600","34.79708"
"2010-04-27","267.269989","267.839989","260.520008","262.039989","177335900","34.855605"
"2010-04-26","271.880001","272.459988","268.19001","269.5","119767200","35.847908"
"2010-04-23","267.990005","272.180008","266.999996","270.82999","199238900","36.024819"
"2010-04-22","258.240009","266.750004","256.199989","266.469997","198356200","35.444868"
"2010-04-21","258.799995","260.249989","255.729992","259.220005","245597800","34.480501"
"2010-04-20","248.540001","249.250004","242.960007","244.590004","184581600","32.534471"
"2010-04-19","247.030006","247.889999","241.769993","247.070007","141731100","32.864352"
"2010-04-16","248.569988","251.140007","244.550003","247.400002","187636400","32.908247"
"2010-04-15","245.779991","249.029999","245.509998","248.92001","94196200","33.110433"
"2010-04-14","245.280006","245.810005","244.069992","245.690002","101019100","32.680789"
"2010-04-13","241.860008","242.800003","241.110004","242.430008","76552700","32.247156"
"2010-04-12","242.199989","243.069996","241.809994","242.290005","83256600","32.228534"
"2010-04-09","241.430012","241.889996","240.460003","241.789993","83545700","32.162024"
"2010-04-08","240.440002","241.540001","238.040001","239.950005","143247300","31.917275"
"2010-04-07","239.549995","241.92001","238.659988","240.600006","157125500","32.003736"
"2010-04-06","238.200005","240.239998","237.000004","239.540009","111754300","31.862739"
"2010-04-05","234.980011","238.509998","234.769993","238.489998","171126900","31.723071"
"2010-04-01","237.41","238.730003","232.75","235.969994","150786300","31.387869"
"2010-03-31","235.490009","236.610008","234.459999","235.000011","107664900","31.258845"
"2010-03-30","236.599995","237.479988","234.250008","235.849991","131827500","31.371906"
"2010-03-29","232.999992","233.869999","231.619987","232.389992","135186100","30.91167"
"2010-03-26","228.949993","231.950008","228.550011","230.899998","160218800","30.713476"
"2010-03-25","230.919998","230.970013","226.250011","226.649994","135571100","30.148156"
"2010-03-24","227.640003","230.200008","227.509987","229.370003","149445100","30.509962"
"2010-03-23","225.640011","228.780003","224.100002","228.359993","150607800","30.375614"
"2010-03-22","220.469999","225.999992","220.150005","224.750004","114104900","29.895427"
"2010-03-19","224.790005","225.240002","221.230003","222.25","139861400","29.562885"
"2010-03-18","224.100002","224.999996","222.609995","224.650002","85527400","29.882125"
"2010-03-17","224.899994","226.449989","223.269997","224.120003","112739200","29.811626"
"2010-03-16","224.180004","224.979996","222.510006","224.449997","111727000","29.855521"
"2010-03-15","225.380005","225.500008","220.249994","223.839996","123375700","29.774381"
"2010-03-12","227.37001","227.729992","225.75","226.600006","104080900","30.141507"
"2010-03-11","223.909998","225.500008","223.319998","225.500008","101425100","29.995189"
"2010-03-10","223.829996","225.480007","223.199995","224.839993","149054500","29.907397"
"2010-03-09","218.310003","224.999996","217.889994","223.020004","230064800","29.665308"
"2010-03-08","220.010002","220.090004","218.250002","219.079994","107472400","29.141223"
"2010-03-05","214.940006","219.699995","214.629999","218.950005","224905100","29.123932"
"2010-03-04","209.279997","210.919994","208.629995","210.710003","91510300","28.027877"
"2010-03-03","208.940002","209.869997","207.940006","209.329998","93013200","27.844314"
"2010-03-02","209.929998","210.830006","207.740002","208.85","141636600","27.780466"
"2010-03-01","205.749996","209.500002","205.450003","208.990004","137523400","27.799089"
"2010-02-26","202.379999","205.169996","202.000004","204.619997","126865200","27.217806"
"2010-02-25","197.380005","202.859997","196.889994","202.000004","166281500","26.869305"
"2010-02-24","198.229998","201.440004","197.840002","200.66","115141600","26.691062"
"2010-02-23","199.999998","201.330002","195.709993","197.059998","143773700","26.212203"
"2010-02-22","202.339998","202.500002","199.190006","200.419994","97640900","26.659137"
"2010-02-19","201.860001","203.200005","201.109997","201.669996","103867400","26.825408"
"2010-02-18","201.629995","203.889994","200.920006","202.929998","105706300","26.993009"
"2010-02-17","204.190001","204.310003","200.860004","202.550003","109099200","26.942463"
"2010-02-16","201.940002","203.690002","201.520006","203.399996","135934400","27.055526"
"2010-02-12","198.109995","201.639996","195.500002","200.379993","163867200","26.653817"
"2010-02-11","194.880001","199.750006","194.059996","198.669994","137586400","26.426359"
"2010-02-10","195.889997","196.6","194.26","195.120007","92590400","25.954152"
"2010-02-09","196.419996","197.499994","194.749998","196.190004","158221700","26.09648"
"2010-02-08","195.690006","197.880003","193.999994","194.119997","119567700","25.821135"
"2010-02-05","192.630003","196.0","190.850002","195.460001","212576700","25.999377"
"2010-02-04","196.730003","198.370001","191.570005","192.050003","189413000","25.545792"
"2010-02-03","195.169994","200.200003","194.420004","199.229994","153832000","26.500848"
"2010-02-02","195.909998","196.319994","193.379993","195.859997","174585600","26.052583"
"2010-02-01","192.369997","196.0","191.299999","194.729998","187469100","25.902275"
"2010-01-29","201.079996","202.199995","190.250002","192.060003","311488100","25.547122"
"2010-01-28","204.930004","205.500004","198.699995","199.289995","293375600","26.508829"
"2010-01-27","206.849995","210.58","199.530001","207.880005","430642100","27.651441"
"2010-01-26","205.950001","213.710005","202.580004","205.940001","466777500","27.393389"
"2010-01-25","202.510002","204.699999","200.190002","203.070002","266424900","27.011632"
"2010-01-22","206.780006","207.499996","197.16","197.75","220441900","26.303984"
"2010-01-21","212.079994","213.309996","207.210003","208.069996","152038600","27.676713"
"2010-01-20","214.910006","215.549994","209.500002","211.73","153038200","28.163553"
"2010-01-19","208.330002","215.189999","207.240004","215.039995","182501900","28.603837"
"2010-01-15","210.929995","211.599997","205.869999","205.93","148516900","27.392058"
"2010-01-14","210.110003","210.459997","209.020004","209.43","108223500","27.857616"
"2010-01-13","207.870005","210.929995","204.099998","210.650002","151473000","28.019896"
"2010-01-12","209.189995","209.769995","206.419998","207.720001","148614900","27.630158"
"2010-01-11","212.799997","213.000002","208.450005","210.110003","115557400","27.948067"
"2010-01-08","210.299994","212.000006","209.060005","211.980005","111902700","28.196808"
"2010-01-07","211.75","212.000006","209.050005","210.58","119282800","28.010584"
"2010-01-06","214.379993","215.23","210.750004","210.969995","138040000","28.06246"
"2010-01-05","214.599998","215.589994","213.249994","214.379993","150476200","28.516046"
"2010-01-04","213.429998","214.499996","212.380001","214.009998","123432400","28.46683"
"2009-12-31","213.130005","213.349997","210.559999","210.730003","88102700","28.030537"
"2009-12-30","208.83","212.000006","208.310001","211.639997","103021100","28.151581"
"2009-12-29","212.629993","212.719995","208.729998","209.100006","111301400","27.813721"
"2009-12-28","211.719999","213.949997","209.610004","211.609997","161141400","28.147591"
"2009-12-24","203.549999","209.349998","203.349995","209.040005","125222300","27.80574"
"2009-12-23","201.199999","202.379999","200.810003","202.100006","86381400","26.882606"
"2009-12-22","199.439999","200.850004","198.659994","200.360006","87378900","26.651158"
"2009-12-21","196.050001","199.750006","195.670006","198.229998","152976600","26.367832"
"2009-12-18","193.170002","195.500002","192.600002","195.43","152192600","25.995387"
"2009-12-17","194.26","195.000004","191.000006","191.859999","97209700","25.520518"
"2009-12-16","195.100006","196.499998","194.549994","195.030005","88246200","25.942181"
"2009-12-15","195.829996","197.509995","193.270004","194.169998","104864900","25.827786"
"2009-12-14","195.369999","197.430006","192.560001","196.979996","123947600","26.201561"
"2009-12-11","197.780001","198.000006","193.429995","194.669996","107443700","25.894294"
"2009-12-10","199.5","199.700005","196.120003","196.429996","122417400","26.128402"
"2009-12-09","191.279999","198.159996","190.310003","197.800001","171195500","26.310635"
"2009-12-08","189.359995","192.349997","188.700006","189.870007","172599700","25.255816"
"2009-12-07","193.320005","193.770002","188.680006","188.949999","178689700","25.13344"
"2009-12-04","199.700005","199.879995","190.280003","193.320005","206721200","25.714723"
"2009-12-03","197.420006","198.980001","196.270006","196.479998","112179900","26.135053"
"2009-12-02","198.960001","201.420004","195.749994","196.230005","178815000","26.1018"
"2009-12-01","202.239996","202.769995","196.830006","196.969995","116440800","26.200231"
"2009-11-30","201.109997","201.679996","198.769997","199.909996","106214500","26.591299"
"2009-11-27","199.219994","202.959999","198.370001","200.589998","73814300","26.681751"
"2009-11-25","205.400002","205.649994","203.760004","204.190001","71613500","27.16061"
"2009-11-24","205.33","205.879999","202.899998","204.440006","79609600","27.193865"
"2009-11-23","203.0","206.000002","202.949999","205.879999","118724200","27.385407"
"2009-11-20","199.150005","200.389994","197.76","199.919996","101666600","26.592629"
"2009-11-19","204.609997","204.609997","199.799994","200.509996","135581600","26.671109"
"2009-11-18","206.540001","206.999998","203.999996","205.960001","93580200","27.396049"
"2009-11-17","206.080004","207.439995","205.000006","206.999998","99128400","27.534386"
"2009-11-16","205.480003","207.999994","205.010006","206.630003","121301600","27.48517"
"2009-11-13","202.869997","204.830002","202.070005","204.450006","85810200","27.195195"
"2009-11-12","203.140003","204.870003","201.430004","201.990004","90932800","26.867974"
"2009-11-11","204.559996","205.000006","201.83","203.250006","110967500","27.035575"
"2009-11-10","201.019995","204.980005","201.009995","202.98","100298800","26.99966"
"2009-11-09","196.939995","201.900002","196.260006","201.460005","132213900","26.797476"
"2009-11-06","192.51","195.189995","192.399998","194.340002","73774400","25.850399"
"2009-11-05","192.399998","195.000004","191.819998","194.029995","96200300","25.809163"
"2009-11-04","190.73","193.850004","190.230001","190.810001","121882600","25.380851"
"2009-11-03","187.85","189.519999","185.919996","188.749994","130635400","25.106837"
"2009-11-02","189.800005","192.879995","185.570002","189.309994","169745800","25.181326"
"2009-10-30","196.060001","196.800005","188.169994","188.500002","179381300","25.073583"
"2009-10-29","195.000004","196.810005","192.140005","196.349995","142567600","26.117761"
"2009-10-28","197.709999","198.020006","191.099995","192.399998","204596700","25.592347"
"2009-10-27","201.659996","202.809996","196.449997","197.370005","189137900","26.253439"
"2009-10-26","203.670002","206.750006","200.1","202.480001","121084600","26.933152"
"2009-10-23","205.699995","205.799997","203.230005","203.939995","105196700","27.127355"
"2009-10-22","204.699999","207.850004","202.510002","205.199997","197848000","27.294956"
"2009-10-21","199.52","208.709997","199.229994","204.920004","298431700","27.257712"
"2009-10-20","200.599998","201.749998","197.850002","198.759996","285259800","26.438331"
"2009-10-19","187.85","189.999996","185.550001","189.860006","235557700","25.254486"
"2009-10-16","189.349995","190.360004","187.84","188.050005","107856700","25.013726"
"2009-10-15","189.630001","190.920004","189.529999","190.559996","93389100","25.347596"
"2009-10-14","192.249994","192.319996","190.230001","191.289999","93877700","25.444699"
"2009-10-13","190.629997","191.169996","189.700003","190.019997","87005100","25.275768"
"2009-10-12","191.020006","191.510004","189.640001","190.810001","72006200","25.380851"
"2009-10-09","188.969999","190.699999","188.620005","190.469994","73318000","25.335625"
"2009-10-08","190.659998","191.450003","188.889997","189.270006","109552800","25.176007"
"2009-10-07","189.760004","190.549995","189.030001","190.250002","116417000","25.306362"
"2009-10-06","187.739998","190.009996","187.300001","190.009996","151271400","25.274437"
"2009-10-05","186.200003","186.860004","184.269999","186.019999","105783300","24.743702"
"2009-10-02","181.41","185.939997","181.349998","184.9","138327000","24.594724"
"2009-10-01","185.349997","186.220003","180.699997","180.860001","131177900","24.057338"
"2009-09-30","186.130001","186.449995","182.610001","185.349997","134896300","24.654581"
"2009-09-29","186.730001","187.400003","184.309999","185.379997","86346400","24.658572"
"2009-09-28","183.870003","186.68","183.330004","186.150002","84361200","24.760995"
"2009-09-25","182.01","185.5","181.440001","182.369995","111309800","24.258192"
"2009-09-24","187.199999","187.699997","182.770004","183.820002","137720100","24.451067"
"2009-09-23","185.399998","188.899998","185.030003","185.5","148390900","24.674534"
"2009-09-22","185.190006","185.379997","182.850006","184.480003","89188400","24.538858"
"2009-09-21","184.289999","185.160006","181.620005","184.020006","109428900","24.477671"
"2009-09-18","185.829994","186.549997","184.759996","185.020002","150395700","24.610687"
"2009-09-17","181.98","186.790003","181.969999","184.550005","202643000","24.548169"
"2009-09-16","177.990002","182.750004","177.879999","181.869997","188505800","24.191684"
"2009-09-15","174.040005","175.650002","173.589994","175.160004","106617700","23.299145"
"2009-09-14","170.829998","173.900002","170.249998","173.719997","80502800","23.107601"
"2009-09-11","172.910006","173.179998","170.869999","172.160002","87240300","22.900096"
"2009-09-10","172.059999","173.25","170.809998","172.559998","122783500","22.953302"
"2009-09-09","172.780003","174.470001","169.699999","171.140005","202771800","22.76442"
"2009-09-08","172.979994","173.139997","171.999998","172.930006","78761900","23.002519"
"2009-09-04","167.279997","170.699995","167.090006","170.309999","93657200","22.654016"
"2009-09-03","166.440004","167.100006","164.999998","166.549994","73488800","22.153873"
"2009-09-02","164.620003","167.610004","164.110004","165.180002","91062300","21.971642"
"2009-09-01","167.99","170.000006","164.939997","165.300005","117257000","21.987604"
"2009-08-31","168.160004","168.850006","166.500006","168.210005","77834400","22.374682"
"2009-08-28","172.270004","172.489996","168.529999","170.049994","113425200","22.619431"
"2009-08-27","168.750004","169.569996","164.829994","169.450006","112295400","22.539622"
"2009-08-26","168.919994","169.549995","166.759998","167.41","75999700","22.268268"
"2009-08-25","169.459993","170.940001","169.129999","169.400005","81088700","22.532971"
"2009-08-24","170.119995","170.709995","168.270006","169.059998","101732400","22.487745"
"2009-08-21","167.650005","169.370005","166.799999","169.220001","104018600","22.509028"
"2009-08-20","164.979998","166.719997","164.610003","166.330002","85507800","22.124611"
"2009-08-19","162.75","165.300005","162.450006","164.600002","103317900","21.894493"
"2009-08-18","161.630001","164.239994","161.409996","164.000002","107788100","21.814683"
"2009-08-17","163.550005","163.590006","159.420004","159.589994","131095300","21.22808"
"2009-08-14","167.939999","168.230005","165.529997","166.779999","76454000","22.184468"
"2009-08-13","166.649996","168.670002","166.500006","168.419996","109995200","22.402614"
"2009-08-12","162.549995","166.709997","162.459993","165.310005","111267800","21.988935"
"2009-08-11","163.689995","164.379997","161.879993","162.830002","88835600","21.659054"
"2009-08-10","165.66","166.599995","163.659994","164.720005","75073600","21.910455"
"2009-08-07","165.489996","166.599995","164.799994","165.509996","96838700","22.015537"
"2009-08-06","165.579998","166.510006","163.089994","163.91","85404200","21.802711"
"2009-08-05","165.750002","167.389999","164.209993","165.110001","105795900","21.962331"
"2009-08-04","164.929996","165.569998","164.209993","165.549997","98952700","22.020857"
"2009-08-03","165.210003","166.639996","164.869995","166.430004","98560000","22.137913"
"2009-07-31","162.990005","164.999998","162.910004","163.390001","105634200","21.733543"
"2009-07-30","161.700003","164.720005","161.499998","162.790001","117401200","21.653733"
"2009-07-29","158.900005","160.450001","158.250004","160.030005","95539500","21.286608"
"2009-07-28","158.880005","160.100006","157.600002","160.000004","90888700","21.282618"
"2009-07-27","160.169994","160.879997","157.259995","160.100006","108327800","21.295919"
"2009-07-24","156.950001","160.000004","156.500004","159.990004","109590600","21.281287"
"2009-07-23","156.629993","158.439995","155.559996","157.819994","131740700","20.992641"
"2009-07-22","157.790007","158.730001","156.109995","156.739996","218526000","20.848983"
"2009-07-21","153.289997","153.43","149.749996","151.509996","218695400","20.153308"
"2009-07-20","153.269997","155.039997","150.889996","152.910002","183881600","20.339531"
"2009-07-17","149.079994","152.019995","148.629997","151.750002","150538500","20.185232"
"2009-07-16","145.759998","148.019997","145.569994","147.519999","98392700","19.622573"
"2009-07-15","145.039995","147.0","144.320005","146.879997","121396800","19.537442"
"2009-07-14","142.030006","143.180006","141.16","142.269999","86811900","18.924237"
"2009-07-13","139.540003","142.34","137.529997","142.34","120875300","18.933548"
"2009-07-10","136.339996","138.970003","136.319996","138.520006","111318900","18.425427"
"2009-07-09","137.760002","137.989994","135.93","136.359997","85756300","18.13811"
"2009-07-08","135.92","138.039995","134.420006","137.220003","143982300","18.252505"
"2009-07-07","138.480005","139.680006","135.179996","135.400002","115399200","18.010415"
"2009-07-06","138.699997","138.990004","136.249994","138.609995","124672100","18.437396"
"2009-07-02","141.250002","142.829998","139.789995","140.02","92619800","18.62495"
"2009-07-01","143.5","144.66","142.520004","142.829998","103544700","18.998726"
"2009-06-30","142.580006","143.799994","141.800001","142.430002","108556000","18.94552"
"2009-06-29","143.459999","143.949997","141.539995","141.970005","141904000","18.884333"
"2009-06-26","139.789995","143.560001","139.739994","142.440002","109846100","18.94685"
"2009-06-25","135.749996","140.200005","135.209997","139.859997","147361900","18.603667"
"2009-06-24","135.420002","137.499996","134.860003","136.219994","121381400","18.119487"
"2009-06-23","136.399998","136.949997","132.879997","134.009996","176633100","17.825521"
"2009-06-22","140.670002","141.559996","136.329996","137.370007","158728500","18.272458"
"2009-06-19","138.069996","139.500002","136.899996","139.480001","180464200","18.553122"
"2009-06-18","136.110004","137.999994","135.590006","135.879999","106920100","18.074262"
"2009-06-17","136.670004","137.449995","134.529995","135.580006","142853200","18.034358"
"2009-06-16","136.660004","138.470005","136.100004","136.349997","128701300","18.13678"
"2009-06-15","136.010002","136.929996","134.890003","136.090004","134937600","18.102196"
"2009-06-12","138.809999","139.100006","136.040003","136.969997","140771400","18.21925"
"2009-06-11","139.550003","141.559996","138.549994","139.949999","131205900","18.615639"
"2009-06-10","142.279999","142.35","138.300001","140.250006","172155900","18.655545"
"2009-06-09","143.809994","144.559998","140.549999","142.719995","169241100","18.984094"
"2009-06-08","143.819994","144.230003","139.43","143.849995","232913100","19.134402"
"2009-06-05","145.310001","146.4","143.209993","144.67","158179000","19.243476"
"2009-06-04","140.130003","144.180002","140.040001","143.740005","137658500","19.119772"
"2009-06-03","140.0","141.109999","139.070005","140.949995","141299900","18.748655"
"2009-06-02","138.990004","141.340004","138.350002","139.490002","114055900","18.554452"
"2009-06-01","136.469999","139.99","136.000002","139.349998","113124900","18.535829"
"2009-05-29","135.390001","135.9","133.850006","135.809998","114133600","18.064951"
"2009-05-28","133.449997","135.390001","132.030005","135.069994","121888200","17.966518"
"2009-05-27","131.779999","134.980005","130.910006","133.050001","161605500","17.697826"
"2009-05-26","124.759998","130.830004","124.549994","130.780003","159231800","17.395879"
"2009-05-22","124.049995","124.179998","121.749996","122.5","74499600","16.294504"
"2009-05-21","125.149994","126.780005","122.889996","124.179998","101986500","16.517971"
"2009-05-20","127.629997","129.209993","125.299997","125.869997","97146000","16.742768"
"2009-05-19","126.820005","129.309996","125.739994","127.450006","93105600","16.952935"
"2009-05-18","123.730001","126.700003","121.570005","126.650002","114710400","16.846522"
"2009-05-15","122.319996","124.619995","121.610006","122.419998","91891800","16.283862"
"2009-05-14","119.780005","123.529997","119.700003","122.949997","111956600","16.354361"
"2009-05-13","123.210003","124.019995","119.379995","119.489998","148992900","15.894124"
"2009-05-12","129.560001","129.710005","123.250004","124.420004","152370400","16.549896"
"2009-05-11","127.370005","130.959993","127.119999","129.570002","101164700","17.23493"
"2009-05-08","129.040003","131.23","126.260006","129.190006","116991000","17.184384"
"2009-05-07","132.329998","132.389999","127.900003","129.060003","132944000","17.167091"
"2009-05-06","133.329994","133.499998","130.220003","132.500002","118384700","17.624667"
"2009-05-05","131.749998","132.859997","131.119997","132.709993","99563800","17.6526"
"2009-05-04","128.239998","132.249996","127.679998","132.070005","152339600","17.567471"
"2009-05-01","125.799995","127.950005","125.799995","127.240002","99379000","16.925001"
"2009-04-30","126.220005","126.999996","124.920002","125.829996","124622400","16.737448"
"2009-04-29","124.85","126.850006","123.830004","125.139994","114527700","16.645666"
"2009-04-28","123.350006","126.210005","123.260004","123.900005","113964200","16.480727"
"2009-04-27","122.899996","125.000004","122.660004","124.729998","120172500","16.59113"
"2009-04-24","124.639996","125.139994","122.969997","123.900005","135191000","16.480727"
"2009-04-23","126.620001","127.200001","123.509996","125.4","236289200","16.680251"
"2009-04-22","122.630003","125.349998","121.199997","121.510004","234691800","16.162818"
"2009-04-21","118.889997","122.140005","118.600004","121.759996","117671400","16.196071"
"2009-04-20","121.729996","122.989998","119.160004","120.499994","116616500","16.02847"
"2009-04-17","121.179996","124.25","120.250002","123.419994","124373900","16.416878"
"2009-04-16","119.190004","123.150002","118.789995","121.450003","148361500","16.154837"
"2009-04-15","117.199999","118.249996","115.760006","117.639996","103220600","15.648044"
"2009-04-14","119.57","120.17","117.25","118.309998","113655500","15.737165"
"2009-04-13","120.009996","120.980005","119.0","120.220001","97309100","15.991227"
"2009-04-09","118.42","119.999996","117.960003","119.57","132689200","15.904766"
"2009-04-08","115.429998","116.790003","114.580006","116.320005","113907500","15.472463"
"2009-04-07","116.529997","116.67","114.189997","115.000002","134145200","15.296881"
"2009-04-06","114.940001","118.749994","113.280003","118.450001","164516100","15.755788"
"2009-04-03","114.189997","116.130001","113.519995","115.989998","159060300","15.428567"
"2009-04-02","110.139997","114.749996","109.780003","112.710003","203091700","14.992274"
"2009-04-01","104.089999","108.999998","103.890001","108.689998","147343000","14.457547"
"2009-03-31","105.449997","107.450003","105.0","105.120003","142520000","13.98268"
"2009-03-30","104.510002","105.01","102.609999","104.490002","125699000","13.898879"
"2009-03-27","108.23","108.530001","106.399999","106.850002","123218200","14.212798"
"2009-03-26","107.829998","109.98","107.579999","109.869998","154063000","14.614507"
"2009-03-25","107.579999","108.359997","103.860001","106.490001","161654500","14.164912"
"2009-03-24","106.359998","109.440001","105.390002","106.500001","160153000","14.166242"
"2009-03-23","102.710001","108.159999","101.749999","107.660001","166599300","14.320541"
"2009-03-20","102.09","103.109997","100.569999","101.590002","173896800","13.513132"
"2009-03-19","101.850001","103.199999","100.249998","101.620003","125045200","13.517123"
"2009-03-18","99.909997","103.479999","99.719999","101.52","199009300","13.503821"
"2009-03-17","95.239997","99.689999","95.07","99.659998","196661500","13.25641"
"2009-03-16","96.53","97.389999","94.179999","95.420001","199311000","12.692421"
"2009-03-13","96.300001","97.200002","95.009998","95.929999","150292100","12.760259"
"2009-03-12","92.899997","96.580001","92.000003","96.350002","192114300","12.816126"
"2009-03-11","89.809999","94.069997","89.580001","92.679998","211593200","12.327956"
"2009-03-10","84.87","89.169998","84.360002","88.629999","211064700","11.78924"
"2009-03-09","84.179997","87.600002","82.570001","83.11","174574400","11.054989"
"2009-03-06","88.339999","88.400001","82.330002","85.300003","252786800","11.346296"
"2009-03-05","90.460001","91.87","88.450002","88.839997","176724800","11.817173"
"2009-03-04","90.180001","92.77","89.449998","91.169997","185350900","12.127101"
"2009-03-03","88.929999","90.740001","87.880002","88.37","181085100","11.754655"
"2009-03-02","88.120001","91.199998","87.669997","87.939997","192732400","11.697458"
"2009-02-27","87.930003","91.3","87.669997","89.310001","176664600","11.879691"
"2009-02-26","92.000003","92.919997","88.96","89.189999","157467100","11.863729"
"2009-02-25","89.860001","92.919997","89.25","91.159997","208263300","12.125771"
"2009-02-24","87.449999","90.889997","87.000002","90.250003","201776400","12.004727"
"2009-02-23","91.650002","92.000003","86.509997","86.950001","196745500","11.565772"
"2009-02-20","89.399997","92.399999","89.000001","91.199998","187579000","12.131091"
"2009-02-19","93.370001","94.250001","90.11","90.639998","230701100","12.056602"
"2009-02-18","95.049999","95.849998","92.719999","94.369997","171194800","12.552753"
"2009-02-17","96.870001","97.039998","94.280002","94.530001","169559600","12.574036"
"2009-02-13","98.990003","99.939998","98.120003","99.16","152244400","13.189902"
"2009-02-12","95.829997","99.75","95.829997","99.270002","204297100","13.204534"
"2009-02-11","96.370003","98.31","95.770002","96.82","168743400","12.878644"
"2009-02-10","101.330003","102.510003","97.059999","97.830003","212265200","13.012991"
"2009-02-09","99.999999","103.000001","99.500001","102.510003","178752700","13.635507"
"2009-02-06","97.019998","99.999999","96.999997","99.719999","171802400","13.264391"
"2009-02-05","92.77","97.250003","92.619997","96.459998","187311600","12.830757"
"2009-02-04","93.219997","96.25","93.100001","93.549998","202105400","12.44368"
"2009-02-03","91.920001","93.380001","90.279997","92.979999","149827300","12.367861"
"2009-02-02","89.100003","92.000003","88.899999","91.509998","139561800","12.172327"
"2009-01-30","92.600003","93.62","90.009997","90.13","162869700","11.988764"
"2009-01-29","93.090001","94.340003","92.600003","92.999999","148182300","12.370521"
"2009-01-28","92.119999","94.999998","91.499998","94.2","215351500","12.530141"
"2009-01-27","90.190001","91.549999","89.739998","90.73","154509600","12.068574"
"2009-01-26","88.859998","90.969999","88.299998","89.640002","173059600","11.923586"
"2009-01-23","86.819998","89.870001","86.499997","88.36","190942500","11.753325"
"2009-01-22","88.039999","89.999997","85.820002","88.36","352382100","11.753325"
"2009-01-21","79.390001","82.880001","79.309999","82.83","272317500","11.017745"
"2009-01-20","81.929999","82.000001","78.200001","78.200001","229978700","10.401879"
"2009-01-16","84.3","84.380002","80.399998","82.330002","261906400","10.951237"
"2009-01-15","80.570002","84.120003","80.050003","83.379999","457908500","11.090904"
"2009-01-14","86.239998","87.250001","84.720003","85.329997","255416000","11.350285"
"2009-01-13","88.239997","89.739998","86.35","87.709998","199599400","11.666864"
"2009-01-12","90.460001","90.99","87.550001","88.66","154429100","11.79323"
"2009-01-09","93.209997","93.380001","90.14","90.579997","136711400","12.048621"
"2009-01-08","90.43","93.150002","90.039998","92.699999","168375200","12.330616"
"2009-01-07","91.809999","92.500001","90.260003","91.01","188262200","12.105819"
"2009-01-06","95.95","97.170001","92.389998","93.02","322327600","12.373181"
"2009-01-05","93.170003","96.179998","92.709999","94.580002","295402100","12.580687"
"2009-01-02","85.880003","91.040001","85.16","90.750001","186503800","12.071234"
"2008-12-31","85.969998","87.739999","85.339997","85.349998","151885300","11.352946"
"2008-12-30","87.419998","88.049999","84.720003","86.289999","241900400","11.477981"
"2008-12-29","86.519998","87.620003","85.069998","86.61","171500000","11.520547"
"2008-12-26","86.64","87.419998","85.240002","85.810001","77081200","11.414134"
"2008-12-24","86.140002","86.249998","84.549999","85.039997","67833500","11.311711"
"2008-12-23","86.869999","87.870002","85.899997","86.380001","158757900","11.489953"
"2008-12-22","90.019998","90.029998","84.690002","85.74","211185100","11.404822"
"2008-12-19","89.940002","90.939999","88.800003","89.999997","200480000","11.971472"
"2008-12-18","89.310001","90.830003","88.440001","89.429997","214354000","11.895652"
